datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2021-10-18,73.6,32.7,52.3,50.3,0.0,,0.0,169.9,14.1,6.0,07:03:40,18:05:15,Yuma
2021-10-25,80.8,40.6,57.4,37.2,0.0,,56.2,261.4,12.2,6.0,07:18:45,18:03:22,Adams
2021-10-25,72.0,29.4,49.0,44.0,0.0,,0.0,350.2,15.1,6.0,07:21:23,18:12:26,Alamosa
2021-10-25,81.0,40.5,57.7,36.9,0.0,,55.1,257.9,11.2,5.0,07:18:25,18:03:42,Arapahoe
2021-10-25,65.5,32.0,46.9,54.4,0.0,,1.2,176.6,15.1,7.0,07:25:57,18:17:58,Archuleta
2021-10-25,83.9,37.2,58.2,41.4,0.0,,0.0,256.2,11.1,6.0,07:08:00,17:59:47,Baca
2021-10-25,81.5,38.4,56.9,45.7,0.0,,0.0,269.2,12.6,6.0,07:11:01,18:01:06,Bent
2021-10-25,66.7,39.8,49.8,49.5,0.0,,0.0,284.0,12.2,6.0,07:23:20,18:07:18,Boulder
2021-10-25,70.3,39.9,51.8,46.3,0.0,,0.0,115.5,9.6,6.0,07:21:45,18:06:08,Broomfield
2021-10-25,64.1,43.8,52.6,36.8,0.0,,0.0,228.7,17.2,8.0,07:25:06,18:12:55,Chaffee
2021-10-25,69.2,37.1,51.5,58.8,0.0,,0.0,157.3,13.4,6.0,07:10:22,17:57:57,Cheyenne
2021-10-25,49.9,29.0,39.0,47.4,0.0,,0.0,176.8,15.5,5.0,07:23:51,18:08:59,Clear Creek
2021-10-25,67.6,29.2,47.1,46.7,0.0,,1.5,349.4,15.2,8.0,07:22:27,18:14:28,Conejos
2021-10-25,66.8,34.2,49.3,40.9,0.0,,0.0,234.3,10.1,7.0,07:19:33,18:11:23,Costilla
2021-10-25,80.2,39.9,56.6,42.3,0.0,,0.0,147.5,12.8,6.0,07:14:24,18:03:24,Crowley
2021-10-25,67.4,35.6,48.9,44.4,0.0,,0.0,197.2,12.8,6.0,07:20:26,18:10:02,Custer
2021-10-25,76.7,45.3,59.7,39.5,0.0,,0.0,336.8,14.5,6.0,07:31:28,18:18:56,Delta
2021-10-25,81.7,40.4,58.1,36.6,0.0,,55.3,204.0,8.8,5.0,07:20:47,18:05:43,Denver
2021-10-25,67.1,41.8,54.0,42.9,0.0,,0.0,241.2,16.4,7.0,07:32:36,18:23:09,Dolores
2021-10-25,77.4,41.9,56.4,38.1,0.0,,26.2,327.0,14.1,6.0,07:20:21,18:06:32,Douglas
2021-10-25,72.6,35.3,51.2,46.4,0.0,,0.0,247.8,12.6,6.0,07:27:51,18:13:09,Eagle
2021-10-25,72.3,37.3,51.9,45.3,0.0,,3.0,259.9,11.2,6.0,07:17:06,18:03:19,Elbert
2021-10-25,74.5,37.7,54.0,41.4,0.0,,34.5,258.5,11.3,6.0,07:18:03,18:05:39,El Paso
2021-10-25,73.4,38.1,53.5,41.2,0.0,,20.0,312.0,15.7,7.0,07:21:07,18:09:44,Fremont
2021-10-25,74.3,39.8,55.4,48.9,0.0,,0.5,314.1,14.7,7.0,07:32:41,18:18:04,Garfield
2021-10-25,56.4,33.3,43.1,45.9,0.0,,0.0,271.8,23.7,6.0,07:23:31,18:08:10,Gilpin
2021-10-25,69.1,31.3,47.4,53.4,0.0,,0.8,216.6,13.1,6.0,07:26:10,18:10:03,Grand
2021-10-25,70.0,27.2,47.3,49.5,0.0,,0.0,101.5,5.6,2.0,07:28:03,18:16:04,Gunnison
2021-10-25,59.6,40.2,49.3,44.2,0.0,,1.9,326.8,14.1,7.0,07:28:05,18:18:28,Hinsdale
2021-10-25,76.8,38.4,60.4,28.9,0.0,,0.0,209.0,13.4,6.0,07:18:13,18:08:57,Huerfano
2021-10-25,68.2,35.6,51.3,38.8,0.0,,1.0,212.5,14.6,6.0,07:27:54,18:10:11,Jackson
