datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2022-07-18,74.0,48.1,62.6,50.1,4.17,['rain'],28.8,279.8,24.1,8.0,05:53:58,20:29:02,Lake
2022-07-18,93.2,61.7,78.5,38.0,8.33,['rain'],23.6,315.8,27.0,10.0,06:05:05,20:29:52,La Plata
2022-07-18,98.3,64.5,81.0,38.0,8.33,['rain'],2.6,285.1,24.7,8.0,05:46:20,20:29:42,Larimer
2022-07-18,95.8,66.3,81.2,38.5,0.0,,4.0,332.2,28.5,10.0,05:49:49,20:14:46,Las Animas
2022-07-18,96.6,62.7,78.8,41.3,4.17,['rain'],4.6,264.3,23.0,9.0,05:43:10,20:17:06,Lincoln
2022-07-18,100.7,68.7,85.3,37.1,0.0,,4.0,241.1,20.7,9.0,05:36:34,20:20:19,Logan
2022-07-18,100.1,78.5,88.4,23.6,4.17,['rain'],2.7,334.4,28.8,9.0,06:02:56,20:36:58,Mesa
2022-07-18,71.0,52.5,61.6,50.5,0.0,,29.0,178.8,15.4,10.0,06:00:30,20:27:11,Mineral
2022-07-18,89.8,57.5,75.1,40.1,0.0,,14.6,287.5,24.9,10.0,05:57:29,20:40:19,Moffat
2022-07-18,93.2,64.4,80.9,35.4,0.0,,18.1,303.4,26.1,9.0,06:07:59,20:33:01,Montezuma
2022-07-18,95.0,71.7,81.9,32.1,8.33,['rain'],11.1,282.3,24.4,10.0,06:03:47,20:34:32,Montrose
2022-07-18,101.8,69.9,83.9,37.9,0.0,,3.0,277.0,23.8,10.0,05:40:48,20:21:50,Morgan
2022-07-18,105.8,70.1,86.1,36.8,4.17,['rain'],0.8,288.0,25.1,10.0,05:47:02,20:14:58,Otero
2022-07-18,83.1,60.5,71.8,40.9,4.17,['rain'],42.1,299.8,26.0,10.0,06:02:31,20:31:51,Ouray
2022-07-18,72.2,53.1,61.4,44.8,12.5,['rain'],41.8,223.7,19.5,10.0,05:51:40,20:26:16,Park
2022-07-18,103.1,64.5,84.8,41.4,0.0,,2.2,238.9,20.6,8.0,05:33:59,20:16:57,Phillips
2022-07-18,83.1,60.1,71.6,40.0,4.17,['rain'],19.6,236.1,20.2,9.0,05:56:11,20:31:20,Pitkin
2022-07-18,104.6,63.3,85.8,40.8,4.17,['rain'],10.0,311.3,27.1,9.0,05:41:31,20:09:51,Prowers
2022-07-18,102.4,63.1,80.8,46.7,8.33,['rain'],4.3,270.2,23.3,9.0,05:49:21,20:18:48,Pueblo
2022-07-18,88.6,58.1,75.0,39.4,8.33,['rain'],20.7,224.9,19.3,9.0,05:59:12,20:38:35,Rio Blanco
2022-07-18,75.2,54.7,64.0,49.3,0.0,,28.1,218.1,18.8,10.0,05:59:01,20:24:50,Rio Grande
2022-07-18,88.4,55.0,71.3,44.6,8.33,['rain'],16.8,308.2,26.5,10.0,05:52:52,20:35:11,Routt
2022-07-18,82.5,57.6,68.3,48.0,0.0,,19.0,257.0,22.3,10.0,05:56:44,20:25:27,Saguache
2022-07-18,80.7,56.4,69.2,44.1,8.33,['rain'],49.7,276.0,23.8,10.0,06:03:07,20:30:29,San Juan
2022-07-18,84.4,61.1,73.1,39.9,4.17,['rain'],38.8,300.5,26.0,9.0,06:05:32,20:34:07,San Miguel
2022-07-18,103.3,65.9,85.4,40.1,0.0,,2.8,291.6,25.4,10.0,05:33:12,20:17:48,Sedgwick
2022-07-18,66.7,57.7,61.5,45.9,12.5,['rain'],36.9,271.2,23.4,10.0,05:51:57,20:29:21,Summit
2022-07-18,91.3,60.5,75.4,43.8,8.33,['rain'],44.5,208.3,17.8,10.0,05:50:13,20:23:27,Teller
2022-07-18,102.0,71.1,86.6,31.2,0.0,,4.8,287.6,24.9,9.0,05:39:15,20:18:36,Washington
2022-07-18,102.8,66.6,83.3,38.5,4.17,['rain'],7.1,287.1,24.7,10.0,05:42:15,20:24:59,Weld
2022-07-18,105.5,68.7,87.5,32.7,8.33,['rain'],8.9,300.3,26.0,9.0,05:36:00,20:15:34,Yuma
2022-07-25,89.2,59.9,73.1,59.2,0.0,,55.9,318.8,27.7,9.0,05:49:52,20:17:25,Adams
2022-07-25,77.9,54.8,64.4,75.9,16.67,['rain'],53.6,238.5,20.5,8.0,06:01:31,20:17:28,Alamosa
2022-07-25,88.8,59.9,72.7,59.7,0.0,,55.0,268.1,23.0,9.0,05:50:28,20:16:50,Arapahoe
2022-07-25,76.7,56.8,63.7,76.3,37.5,['rain'],64.8,228.7,19.7,10.0,06:07:28,20:21:39,Archuleta
2022-07-25,94.9,66.2,78.9,59.0,0.0,,14.9,272.1,23.5,9.0,05:49:09,20:03:50,Baca
2022-07-25,81.8,65.0,72.5,80.7,29.17,['rain'],35.5,223.0,19.3,7.0,05:49:47,20:07:31,Bent
2022-07-25,83.6,55.8,69.4,66.1,0.0,,19.4,251.8,21.7,9.0,05:53:34,20:22:16,Boulder
2022-07-25,90.6,61.5,75.2,57.1,0.0,,22.6,246.5,21.0,10.0,05:52:33,20:20:31,Broomfield
2022-07-25,66.0,50.0,57.6,75.1,12.5,['rain'],59.6,162.9,13.9,5.0,06:00:44,20:22:28,Chaffee
2022-07-25,83.9,61.1,71.1,80.3,8.33,['rain'],64.4,198.6,17.0,7.0,05:45:38,20:07:52,Cheyenne
2022-07-25,54.5,37.7,45.4,72.6,12.5,['rain'],63.5,391.2,33.6,9.0,05:55:43,20:22:18,Clear Creek
2022-07-25,71.1,52.2,60.1,79.1,29.17,['rain'],63.1,127.4,11.2,6.0,06:03:56,20:18:10,Conejos
2022-07-25,71.0,51.3,59.5,76.4,20.83,['rain'],68.1,225.2,19.4,10.0,06:00:48,20:15:20,Costilla
2022-07-25,83.7,64.0,72.2,79.9,33.33,['rain'],32.8,216.3,18.6,8.0,05:51:40,20:11:19,Crowley
2022-07-25,74.4,56.1,63.5,75.8,29.17,['rain'],59.3,154.5,13.1,10.0,05:58:33,20:17:07,Custer
2022-07-25,83.1,64.4,73.6,54.2,16.67,['rain'],26.8,226.6,19.6,9.0,06:06:37,20:28:58,Delta
2022-07-25,88.8,59.3,72.4,61.3,0.0,,53.8,288.7,24.9,9.0,05:52:22,20:19:20,Denver
2022-07-25,76.3,59.3,66.7,68.8,12.5,['rain'],62.2,192.3,16.8,8.0,06:12:04,20:28:52,Dolores
2022-07-25,83.9,58.4,69.4,62.3,12.5,['rain'],52.3,761.0,64.8,8.0,05:53:41,20:18:23,Douglas
2022-07-25,81.8,55.2,67.3,59.0,0.0,,62.8,279.4,23.9,9.0,05:59:58,20:26:14,Eagle
2022-07-25,81.4,59.9,69.2,69.4,20.83,['rain'],44.2,264.5,22.6,9.0,05:50:29,20:15:07,Elbert
2022-07-25,82.6,60.9,68.1,77.5,37.5,['rain'],80.7,191.2,16.6,9.0,05:53:21,20:15:32,El Paso
2022-07-25,80.4,60.3,66.7,78.8,25.0,['rain'],76.3,193.2,16.6,8.0,05:57:52,20:18:11,Fremont
2022-07-25,90.5,56.3,72.8,56.8,0.0,,13.5,278.0,24.1,9.0,06:04:55,20:31:01,Garfield
2022-07-25,59.0,39.4,49.0,63.6,12.5,['rain'],63.5,412.7,35.5,10.0,05:54:42,20:22:11,Gilpin
