datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
1/17/2022,59.5,15.3,34.3,50.9,0,,0,130.3,11.4,5,7:06:13,16:59:08,Bent
1/17/2022,44,27.5,35.3,56.3,0,,0,63.6,5.1,3,7:20:59,17:02:57,Boulder
1/17/2022,48.2,26.5,36.9,52.7,0,,4.8,69.5,5.6,4,7:19:14,17:01:56,Broomfield
1/17/2022,42.2,32,35.6,29.1,0,,0.1,117.3,10.3,4,7:21:10,17:10:06,Chaffee
1/17/2022,62.1,21.8,39.7,47.7,0,,4.1,138.8,12.1,5,7:06:34,16:55:00,Cheyenne
1/17/2022,25.4,18.3,20.6,41.5,0,,6.3,190.7,16.5,4,7:21:01,17:05:05,Clear Creek
1/17/2022,43.2,9.7,25,35.5,0,,0.5,126.8,10.8,6,7:16:51,17:13:16,Conejos
1/17/2022,41.2,12.4,25.5,32,0,,0,72.6,6.4,4,7:14:01,17:10:08,Costilla
1/17/2022,62.5,17.1,36.3,44.2,0,,0,134.4,11.5,5,7:10:01,17:01:01,Crowley
1/17/2022,46.2,20.2,30.9,24.6,0,,0,120.9,10.4,6,7:15:49,17:07:54,Custer
1/17/2022,46.8,16.8,29.6,54.5,0,,0,120.7,10.3,5,7:27:40,17:15:59,Delta
1/17/2022,60.1,29.8,42.9,33.1,0,,66.3,79.3,6.9,4,7:18:03,17:01:44,Denver
1/17/2022,43,17.5,28.3,44.8,0,,0,127.6,11,6,7:27:34,17:21:24,Dolores
1/17/2022,57.1,27.4,39.9,37.7,0,,29.6,228.5,19.7,6,7:17:06,17:03:02,Douglas
1/17/2022,31.1,4.6,15.8,63.5,0,,0.5,86,7.5,4,7:24:57,17:09:20,Eagle
1/17/2022,58.5,19.4,36,45.8,0,,0.1,120,10.4,5,7:13:50,16:59:51,Elbert
1/17/2022,60.6,18.3,38.3,37.8,0,,28.8,80.7,7,4,7:14:14,17:02:43,El Paso
1/17/2022,58.5,20.9,38.5,31.4,0,,18.9,126.9,11.1,5,7:16:53,17:07:13,Fremont
1/17/2022,37,9.8,21.1,62.3,0,,0,128.6,11.1,6,7:29:44,17:14:17,Garfield
1/17/2022,28.5,22.2,24.7,34.8,0,,6.3,181.2,15.7,3,7:20:54,17:04:05,Gilpin
1/17/2022,12.8,-5.7,2.4,67.4,0,,3,109.3,9.3,5,7:23:51,17:05:40,Grand
1/17/2022,29,1.5,14.6,63.4,0,,0,128,11.1,5,7:24:02,17:13:19,Gunnison
1/17/2022,39.6,24.3,30.2,25.1,0,,0.7,114.2,9.8,5,7:23:08,17:16:39,Hinsdale
1/17/2022,42.2,23.8,31.9,25.7,0,,0,127.6,10.9,6,7:13:08,17:07:15,Huerfano
1/17/2022,31.5,9.8,19.1,49.2,0,,0,117.4,10.1,5,7:26:13,17:05:10,Jackson
1/17/2022,57.3,30.3,41.7,37.1,0,,50.6,175.2,15.1,4,7:19:03,17:03:39,Jefferson
1/17/2022,57.7,14,32.7,55.2,0,,0,138.9,12.1,5,7:06:03,16:56:43,Kiowa
1/17/2022,61.9,22,39.7,48.1,0,,0,129.4,11,6,7:07:46,16:53:48,Kit Carson
1/17/2022,39.8,10.3,25,40,0,,3.7,98.1,8.5,4,7:22:29,17:09:03,Lake
1/17/2022,40.2,12.4,26.3,68.1,0,,0,123.2,10.6,5,7:23:41,17:19:45,La Plata
1/17/2022,49,21.4,34.2,59.5,0,,0,82,7.1,5,7:22:50,17:01:47,Larimer
1/17/2022,62,20.5,39.7,34.5,0,,0,143.8,12.5,6,7:08:35,17:04:29,Las Animas
1/17/2022,62.2,13.3,34.5,50.7,0,,1.5,120,10.3,6,7:10:35,16:58:12,Lincoln
1/17/2022,58.8,19.8,35.1,65.5,0,,0,117,10,5,7:13:26,16:52:02,Logan
1/17/2022,36.6,17.9,27.4,71.7,0,,0,127.2,11.1,5,7:30:27,17:17:58,Mesa
1/17/2022,35.4,21.6,27.1,34.9,0,,1.5,137.5,12,6,7:20:56,17:15:15,Mineral
1/17/2022,33,5.6,17.1,61.1,0,,0,110.6,9.5,6,7:33:29,17:12:55,Moffat
1/17/2022,43,12.6,26.6,65.8,0,,0,115.8,10,5,7:26:50,17:22:39,Montezuma
1/17/2022,44.1,17.1,28.5,58.1,0,,0,128.5,11.2,6,7:28:08,17:18:42,Montrose
1/17/2022,60.4,18.8,34.9,60.2,0,,0.6,117.2,10.2,5,7:15:04,16:56:08,Morgan
1/17/2022,62.9,12.4,33.5,52.9,0,,0,140.3,12,6,7:08:40,17:01:49,Otero
1/17/2022,42.9,21.4,30.4,31.9,0,,0,114.2,9.8,5,7:25:30,17:17:22,Ouray
1/17/2022,36.9,18.3,26.8,35.6,0,,3.9,96.4,8.4,5,7:19:44,17:06:44,Park
1/17/2022,60.8,26.6,39.9,56.9,0,,0,111.4,9.7,4,7:10:06,16:49:24,Phillips
1/17/2022,37.1,10.1,21.9,54.5,0,,0,120,10.2,5,7:24:47,17:11:17,Pitkin
1/17/2022,57.2,15.4,32.9,55,0,,0,138.9,12.1,6,7:03:32,16:56:19,Prowers
1/17/2022,61,14.4,35.1,40.7,0,,0.3,125.3,10.8,5,7:12:27,17:04:12,Pueblo
1/17/2022,37.8,8.7,21.4,56.2,0,,0,139.6,12.1,6,7:31:52,17:14:29,Rio Blanco
1/17/2022,37.1,19.9,26.8,29.4,0,,1.4,139,12,5,7:18:37,17:13:44,Rio Grande
1/17/2022,28.9,5.2,15.4,68.2,0,,0,125.6,10.8,5,7:28:21,17:08:16,Routt
1/17/2022,46.5,19.3,30.3,21.6,0,,0,141,12.1,6,7:19:08,17:11:34,Saguache
1/17/2022,42.4,22.1,30.7,28.4,0,,0,114.2,9.8,5,7:24:12,17:17:53,San Juan
1/17/2022,42.9,21.2,30.3,32.6,0,,0,125.4,10.9,5,7:27:48,17:20:21,San Miguel
1/17/2022,60.6,24.7,38.4,60,0,,0,123.9,10.7,5,7:10:53,16:48:42,Sedgwick
1/17/2022,32.2,23.5,27.1,34.3,0,,4.5,128.3,11.1,6,7:22:42,17:07:08,Summit
1/17/2022,59.5,18.3,38,38.9,0,,16.8,127.3,11.1,5,7:16:58,17:05:13,Teller
1/17/2022,56.8,21.2,38.4,48.5,0,,3.4,117.2,10.2,5,7:11:54,16:54:31,Washington
1/17/2022,44.6,15.1,28.7,71,0,,1.5,117.5,10.2,5,7:18:09,16:57:40,Weld
1/17/2022,62.4,24.1,39.6,54.4,0,,0,125.5,10.8,5,7:08:50,16:51:17,Yuma
1/24/2022,43.6,25.1,34.4,46.5,0,,52.4,130.8,11.4,5,7:12:03,17:07:21,Adams
1/24/2022,43.2,-1.3,20.3,61.2,0,,0.7,148.2,13,6,7:12:36,17:18:26,Alamosa
1/24/2022,43.3,25.9,34.4,46.3,0,,52.2,262.3,22.5,4,7:11:31,17:07:54,Arapahoe
1/24/2022,42.5,12.6,25.2,66.1,0,,0,140.3,12.2,6,7:16:50,17:24:18,Archuleta
1/24/2022,53,27.2,38.9,46.8,0,,24.5,146.7,12.6,6,6:59:00,17:06:00,Baca
1/24/2022,54.4,22.8,37.1,56.5,0,,5.6,137.8,11.8,5,7:02:34,17:06:47,Bent
1/24/2022,40.7,25.3,32.3,54.5,0,,6.1,112.1,9.4,6,7:16:51,17:11:06,Boulder
1/24/2022,46.4,28.1,37.1,44.7,0,,10,111.7,9.5,6,7:15:07,17:10:03,Broomfield
1/24/2022,33.5,21.8,27.9,47.1,0,,34.2,175,14.9,7,7:17:21,17:17:56,Chaffee
1/24/2022,50,25.1,35.8,48.6,0,,13.6,151.3,13.1,6,7:02:43,17:02:51,Cheyenne
1/24/2022,13.1,5.9,9.3,69.9,0,,44,261.8,22.4,7,7:16:58,17:13:09,Clear Creek
1/24/2022,38.7,4.3,20.2,59.4,0,,0.6,7.3,0,0,7:13:22,17:20:46,Conejos
1/24/2022,37.1,8.6,21.5,56.5,0,,6.3,93.5,8.1,5,7:10:31,17:17:39,Costilla
1/24/2022,53.3,24.8,37.4,55.5,0,,5.2,141.8,12.1,5,7:06:17,17:08:45,Crowley
1/24/2022,36.1,22.3,28,53.7,0,,8.1,132.3,11.3,6,7:12:08,17:15:36,Custer
1/24/2022,45.9,19.3,30.2,64.3,0,,2.3,138.5,12,5,7:23:49,17:23:51,Delta
1/24/2022,43.4,26.8,34.4,46.1,0,,52.5,270.2,23.2,5,7:13:59,17:09:49,Denver
1/24/2022,43.5,19.3,29.7,53.4,0,,0.9,159.6,14,6,7:23:57,17:29:01,Dolores
1/24/2022,39.8,22.9,31.2,49.4,0,,28.9,319.5,27.5,6,7:13:09,17:11:01,Douglas
1/24/2022,31.9,4.9,18.1,69.9,0,,31.9,95.4,8.4,5,7:20:55,17:17:23,Eagle
1/24/2022,42.3,17.2,30.7,50.2,0,,10.2,112.7,9.6,5,7:09:53,17:07:49,Elbert
1/24/2022,45.3,25.5,35.6,38.8,0,,37,89.3,7.8,4,7:10:24,17:10:34,El Paso
1/24/2022,43.9,29.3,35.5,38.9,0,,30,151.3,13,6,7:13:07,17:15:00,Fremont
1/24/2022,36.3,8.8,22.5,69.4,0,,47.8,144.5,12.5,7,7:25:43,17:22:19,Garfield
1/24/2022,17.8,9.8,13.5,58.2,0,,44,225.7,19.3,6,7:16:49,17:12:11,Gilpin
1/24/2022,10.4,-9.9,0.2,77.4,0,,24.5,107.4,9.3,5,7:19:42,17:13:49,Grand
1/24/2022,27.5,-4.5,11.2,71.6,0,,24.4,130.3,11.3,5,7:20:14,17:21:08,Gunnison
1/24/2022,33.6,19.8,25.3,49.2,0,,1.4,127.6,10.9,6,7:19:31,17:24:17,Hinsdale
1/24/2022,34.4,19.8,27,51.4,0,,13.7,135.7,11.7,6,7:09:33,17:14:52,Huerfano
1/24/2022,13.9,-0.8,7.7,73.5,0,,18.3,130.2,11.2,6,7:21:56,17:13:28,Jackson
1/24/2022,43.5,28,35.2,44.3,0,,41.6,300.5,25.8,4,7:15:02,17:11:41,Jefferson
1/24/2022,54.9,21.1,36.6,57.3,0,,5.3,151.3,13.1,6,7:02:19,17:04:29,Kiowa
1/24/2022,50.1,25.1,35.8,49.1,0,,13.3,143.3,12.5,6,7:03:48,17:01:46,Kit Carson
1/24/2022,29.9,4,17.6,62.3,0,,35,114.4,10,5,7:18:33,17:17:00,Lake
1/24/2022,46.5,18,30.5,61.6,0,,0,129.1,11.1,6,7:20:11,17:27:16,La Plata
1/24/2022,44,25.2,33.2,58.4,0,,10.1,92.6,7.9,5,7:18:33,17:10:04,Larimer
1/24/2022,47.5,23.4,35,47,0,,15.8,155,13.6,6,7:05:04,17:12:00,Las Animas
1/24/2022,46.3,16.1,32.2,48.2,0,,11.8,121.8,10.4,6,7:06:42,17:06:06,Lincoln
1/24/2022,46.4,29.6,36.4,55.4,0,,21.8,112.4,9.7,5,7:09:09,17:00:20,Logan
1/24/2022,40,21.6,29.1,72.4,0,,5.9,136,11.7,6,7:26:34,17:25:53,Mesa
1/24/2022,31,15.3,21.3,58.8,0,,0,163.9,14.3,7,7:17:21,17:22:50,Mineral
1/24/2022,28.5,-0.7,14.1,66.5,0,,25.3,126.1,10.8,6,7:29:13,17:21:11,Moffat
1/24/2022,47.3,18.5,30.7,59,0,,0,146.8,12.7,6,7:23:19,17:30:11,Montezuma
1/24/2022,44.4,19.1,29.1,65.3,0,,2.9,154.3,13.4,6,7:24:23,17:26:28,Montrose
1/24/2022,47.8,27,36.4,47.3,0,,32,133.6,11.4,5,7:10:53,17:04:20,Morgan
1/24/2022,52.7,20.7,35.2,62.8,0,,1.5,153,13,6,7:05:02,17:09:28,Otero
1/24/2022,39.5,20.6,28.5,50.8,0,,2.5,127.6,10.9,6,7:21:48,17:25:04,Ouray
1/24/2022,26.5,9.7,18.2,61.2,0,,38,125.5,10.8,6,7:15:49,17:14:40,Park
1/24/2022,53.6,30.2,40.1,52.7,0,,4.6,121.7,10.6,5,7:05:51,16:57:41,Phillips
